代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502056.SH,广发中证医疗,2015-07-31,--,0.9987,1.0565,0.9967,1.0157,7097601,7178568,--,--,1.0114,2.5848,0.9999,0.9999,
502056.SH,广发中证医疗,2015-08-03,1.0157,1.0077,1.0087,0.9977,1.0007,881001,887013,-0.015,-1.472,1.0068,0.3208,1.0006,1.0006,
502056.SH,广发中证医疗,2015-08-04,1.0007,0.9977,1.0057,0.9907,1.0037,13352868,13366729,0.003,0.2988,1.001,4.8628,1.0015,1.0015,
502056.SH,广发中证医疗,2015-08-05,1.0037,1.0007,1.0007,0.9927,0.9947,4092718,4084815,-0.009,-0.8937,0.9981,1.4905,1.0013,1.0013,
502056.SH,广发中证医疗,2015-08-06,0.9947,0.9947,0.9977,0.9927,0.9947,4238725,4229460,0,0,0.9978,1.5437,1.0003,1.0003,
502056.SH,广发中证医疗,2015-08-07,0.9947,0.9957,1.0007,0.9937,1.0007,6980953,6988166,0.006,0.6012,1.001,2.5423,1.0186,1.0186,
502056.SH,广发中证医疗,2015-08-10,1.0007,1.0147,1.0645,1.0067,1.0396,16051163,16516070,0.0389,3.8845,1.029,5.8455,1.0385,1.0385,
502056.SH,广发中证医疗,2015-08-11,1.0396,1.0356,1.0376,1.0206,1.0236,6258253,6436478,-0.0159,-1.534,1.0285,2.2791,1.0334,1.0334,
502056.SH,广发中证医疗,2015-08-12,1.0236,1.0067,1.0256,1.0067,1.0186,6579072,6725045,-0.005,-0.4869,1.0222,2.396,1.0204,1.0204,
502056.SH,广发中证医疗,2015-08-13,1.0186,1.0236,1.0266,1.0067,1.0266,1343593,1369885,0.008,0.7828,1.0196,0.4893,1.0355,1.0355,
502056.SH,广发中证医疗,2015-08-14,1.0266,1.0226,1.0336,1.0176,1.0276,3035223,3133352,0.001,0.0971,1.0323,1.1054,1.0366,1.0366,
502056.SH,广发中证医疗,2015-08-17,1.0276,1.0117,1.0286,1.0067,1.0276,2457134,2510521,0,0,1.0217,0.8948,1.0379,1.0379,
502056.SH,广发中证医疗,2015-08-18,1.0276,1.0266,1.0376,0.9489,0.9658,1451547,1462415,-0.0618,-6.0136,1.0075,0.5286,0.9731,0.9731,
502056.SH,广发中证医疗,2015-08-19,0.9658,0.9568,0.9897,0.9329,0.9848,1075200,1042482,0.0189,1.9608,0.9696,0.3916,0.9972,0.9972,
502056.SH,广发中证医疗,2015-08-20,0.9848,0.9848,0.9937,0.9698,0.9698,950200,936881,-0.015,-1.5182,0.986,0.346,0.9738,0.9738,
502056.SH,广发中证医疗,2015-08-21,0.9698,0.9459,0.9668,0.925,0.9269,351100,332839,-0.0429,-4.4193,0.948,0.1279,0.9193,0.9193,
502056.SH,广发中证医疗,2015-08-24,0.9269,0.908,0.908,0.8352,0.8811,508486,435496,-0.0458,-4.9462,0.8565,0.1852,0.8402,0.8402,
