代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150336.SZ,融通中证军工B,2015-07-13,--,1.098,1.098,1.091,1.098,27724821,30440002.3,--,--,1.0979,28.151,1.002,1.002,
150336.SZ,融通中证军工B,2015-07-14,1.098,1.108,1.131,1.031,1.07,24268796,26758428,-0.028,-2.5501,1.1026,24.6419,1,1,
150336.SZ,融通中证军工B,2015-07-15,1.07,1.035,1.069,1.009,1.039,15469085,15960533.9,-0.031,-2.8972,1.0318,21.1539,0.992,0.992,
150336.SZ,融通中证军工B,2015-07-16,1.039,1.03,1.087,1.002,1.047,7766248,8142357.5,0.008,0.77,1.0484,12.098,1.013,1.013,
150336.SZ,融通中证军工B,2015-07-17,1.047,1.05,1.152,1.05,1.152,17103230,19107792.7,0.105,10.0287,1.1172,27.3284,1.063,1.063,
150336.SZ,融通中证军工B,2015-07-20,1.152,1.161,1.267,1.161,1.265,25148271,31027328.3,0.113,9.809,1.2338,41.031,1.093,1.093,
150336.SZ,融通中证军工B,2015-07-21,1.265,1.2,1.26,1.14,1.18,24655208,29561860.9,-0.085,-6.7194,1.199,35.8547,1.087,1.087,
150336.SZ,融通中证军工B,2015-07-22,1.18,1.16,1.278,1.142,1.249,40009704,48913554.3,0.069,5.8475,1.2225,44.556,1.118,1.118,
150336.SZ,融通中证军工B,2015-07-23,1.249,1.235,1.335,1.15,1.285,38154926,46643930.4,0.036,2.8823,1.2225,43.9063,1.136,1.136,
150336.SZ,融通中证军工B,2015-07-24,1.285,1.279,1.362,1.239,1.27,41263242,53353802,-0.015,-1.1673,1.293,43.5981,1.144,1.144,
150336.SZ,融通中证军工B,2015-07-27,1.27,1.23,1.249,1.143,1.143,28232953,33863307.6,-0.127,-10,1.1994,23.3473,1.082,1.082,
150336.SZ,融通中证军工B,2015-07-28,1.143,1.052,1.189,1.05,1.116,18836878,20591072.2,-0.027,-2.3622,1.0931,17.9472,1.067,1.067,
