代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502058.SH,广发中证医疗B,2015-07-31,--,1.099,1.099,1.04,1.098,5982678,6454937,--,--,1.0789,134.0653,0.9983,0.9983,
502058.SH,广发中证医疗B,2015-08-03,1.098,1.08,1.1,1.025,1.03,1277099,1355425,-0.068,-6.1931,1.0613,31.0171,0.9992,0.9992,
502058.SH,广发中证医疗B,2015-08-04,1.03,1.05,1.063,1.012,1.06,5673826,5935320,0.03,2.9126,1.0461,58.3979,1.0009,1.0009,
502058.SH,广发中证医疗B,2015-08-05,1.06,1.06,1.06,1.019,1.032,3990630,4115229,-0.028,-2.6415,1.0312,37.4735,1.0003,1.0003,
502058.SH,广发中证医疗B,2015-08-06,1.032,1.028,1.035,1.001,1.033,3504250,3585931,0.001,0.0969,1.0233,32.728,0.9981,0.9981,
502058.SH,广发中证医疗B,2015-08-07,1.033,1.028,1.058,1.027,1.051,5036328,5242533,0.018,1.7425,1.0409,22.132,1.0346,1.0346,
502058.SH,广发中证医疗B,2015-08-10,1.051,1.061,1.149,1.061,1.147,7674735,8519978,0.096,9.1342,1.1101,45.1227,1.0739,1.0739,
502058.SH,广发中证医疗B,2015-08-11,1.147,1.135,1.136,1.09,1.094,6240294,6904312,-0.053,-4.6207,1.1064,36.9111,1.0635,1.0635,
502058.SH,广发中证医疗B,2015-08-12,1.094,1.085,1.203,1.068,1.076,10015059,10876584,-0.018,-1.6453,1.086,73.5693,1.0373,1.0373,
502058.SH,广发中证医疗B,2015-08-13,1.076,1.077,1.119,1.05,1.101,3184584,3462200,0.025,2.3234,1.0872,23.3666,1.0674,1.0674,
502058.SH,广发中证医疗B,2015-08-14,1.101,1.128,1.128,1.072,1.097,3607436,3983159,-0.004,-0.3633,1.1042,28.9271,1.0694,1.0694,
502058.SH,广发中证医疗B,2015-08-17,1.097,1.095,1.095,1.045,1.08,3433388,3655745,-0.017,-1.5497,1.0648,31.7351,1.0715,1.0715,
502058.SH,广发中证医疗B,2015-08-18,1.08,1.06,1.087,0.972,0.987,2877899,2932455,-0.093,-8.6111,1.019,27.687,0.9418,0.9418,
502058.SH,广发中证医疗B,2015-08-19,0.987,0.97,1.018,0.89,0.993,2200999,2059566,0.006,0.6079,0.9357,22.0029,0.9898,0.9898,
502058.SH,广发中证医疗B,2015-08-20,0.993,0.99,1.008,0.912,0.972,1564348,1532706,-0.021,-2.1148,0.9798,16.3205,0.9428,0.9428,
502058.SH,广发中证医疗B,2015-08-21,0.972,0.968,0.969,0.888,0.888,815698,747050,-0.084,-8.642,0.9158,8.4783,0.8337,0.8337,
502058.SH,广发中证医疗B,2015-08-24,0.888,0.859,0.859,0.799,0.799,319535,256952,-0.089,-10.0225,0.8041,3.3305,0.675,0.675,
502058.SH,广发中证医疗B,2015-08-25,0.799,0.719,0.765,0.719,0.719,871200,631495,-0.08,-10.0125,0.7249,8.963,0.5274,0.5274,
502058.SH,广发中证医疗B,2015-08-26,0.719,0.647,0.698,0.647,0.647,1956300,1280514,-0.072,-10.0139,0.6546,20.3913,0.4466,0.4466,
502058.SH,广发中证医疗B,2015-08-27,0.647,0.582,0.643,0.582,0.582,1526335,890627,-0.065,-10.0464,0.5835,16.0672,0.5093,0.5093,
502058.SH,广发中证医疗B,2015-08-28,0.582,0.582,0.64,0.538,0.628,2833978,1668773,0.046,7.9038,0.5888,29.5415,0.6093,0.6093,
502058.SH,广发中证医疗B,2015-08-31,0.628,0.61,0.632,0.569,0.57,1678058,991338,-0.058,-9.2357,0.5908,18.0714,0.5388,0.5388,
502058.SH,广发中证医疗B,2015-09-01,0.57,0.531,0.568,0.513,0.513,739200,383403,-0.057,-10,0.5187,7.9566,0.4433,0.4433,
502058.SH,广发中证医疗B,2015-09-02,0.513,0.463,0.5,0.462,0.462,1244721,583845,-0.051,-9.9415,0.4691,13.4367,0.4219,0.4219,
502058.SH,广发中证医疗B,2015-09-07,0.462,0.462,0.499,0.441,0.458,1437250,678629,-0.004,-0.8658,0.4722,15.6179,0.4439,0.4439,
502058.SH,广发中证医疗B,2015-09-08,0.458,0.459,0.504,0.421,0.504,2368726,1127469,0.046,10.0437,0.476,28.5829,0.5267,0.5267,
502058.SH,广发中证医疗B,2015-09-09,0.504,0.55,0.554,0.521,0.554,2750097,1506711,0.05,9.9206,0.5479,40.3577,0.5923,0.5923,
502058.SH,广发中证医疗B,2015-09-10,0.554,0.57,0.605,0.541,0.586,1456740,854204,0.032,5.7762,0.5864,21.8769,0.5566,0.5566,
502058.SH,广发中证医疗B,2015-09-11,0.586,0.578,0.598,0.56,0.579,1210700,700561,-0.007,-1.1945,0.5786,18.1148,0.5646,0.5646,
502058.SH,广发中证医疗B,2015-09-14,0.579,0.591,0.591,0.521,0.521,1098299,592383,-0.058,-10.0173,0.5394,16.0669,0.4581,0.4581,
502058.SH,广发中证医疗B,2015-09-15,0.521,0.469,0.493,0.469,0.469,661499,314087,-0.052,-9.9808,0.4748,9.7339,0.3794,0.3794,
502058.SH,广发中证医疗B,2015-09-16,0.469,0.432,0.516,0.423,0.516,916206,429271,0.047,10.0213,0.4685,13.6833,0.4772,0.4772,
502058.SH,广发中证医疗B,2015-09-17,0.516,0.49,0.547,0.47,0.512,1084650,554556,-0.004,-0.7752,0.5113,16.2363,0.4708,0.4708,
502058.SH,广发中证医疗B,2015-09-18,0.512,0.512,0.527,0.484,0.511,650471,330570,-0.001,-0.1953,0.5082,9.7261,0.5107,0.5107,
502058.SH,广发中证医疗B,2015-09-21,0.511,0.472,0.562,0.472,0.562,1014820,549631,0.051,9.9804,0.5416,15.9282,0.602,0.602,
502058.SH,广发中证医疗B,2015-09-22,0.562,0.605,0.618,0.605,0.618,1317351,810543,0.056,9.9644,0.6153,20.1458,0.6058,0.6058,
502058.SH,广发中证医疗B,2015-09-23,0.618,0.59,0.646,0.59,0.617,1755951,1091539,-0.001,-0.1618,0.6216,25.5757,0.5996,0.5996,
502058.SH,广发中证医疗B,2015-09-24,0.617,0.62,0.679,0.6,0.639,1098347,696842,0.022,3.5656,0.6344,15.8247,0.6279,0.6279,
502058.SH,广发中证医疗B,2015-09-25,0.639,0.639,0.659,0.575,0.601,1352319,821240,-0.038,-5.9468,0.6073,19.8879,0.5655,0.5655,
502058.SH,广发中证医疗B,2015-09-28,0.601,0.602,0.661,0.576,0.66,1348150,827204,0.059,9.817,0.6136,20.1027,0.6398,0.6398,
502058.SH,广发中证医疗B,2015-09-29,0.66,0.65,0.659,0.628,0.644,916250,587590,-0.016,-2.4242,0.6413,13.6625,0.6139,0.6139,
502058.SH,广发中证医疗B,2015-09-30,0.644,0.647,0.67,0.62,0.66,867400,567612,0.016,2.4845,0.6544,12.9342,0.6203,0.6203,
502058.SH,广发中证医疗B,2015-10-08,0.66,0.726,0.726,0.66,0.726,1877850,1355970,0.066,10,0.7221,28.2541,0.6888,0.6888,
502058.SH,广发中证医疗B,2015-10-09,0.726,0.726,0.728,0.7,0.727,2280000,1620713,0.001,0.1377,0.7108,29.4076,0.7036,0.7036,
502058.SH,广发中证医疗B,2015-10-12,0.727,0.727,0.8,0.713,0.8,2493840,1938336,0.073,10.0413,0.7772,29.7712,0.7703,0.7703,
502058.SH,广发中证医疗B,2015-10-13,0.8,0.798,0.82,0.76,0.815,1325321,1066080,0.015,1.875,0.8044,15.7463,0.7952,0.7952,
502058.SH,广发中证医疗B,2015-10-14,0.815,0.79,0.82,0.78,0.78,1236224,987614,-0.035,-4.2945,0.7989,14.7285,0.7826,0.7826,
502058.SH,广发中证医疗B,2015-10-15,0.78,0.773,0.846,0.764,0.839,2123644,1719303,0.059,7.5641,0.8096,25.3291,0.8296,0.8296,
502058.SH,广发中证医疗B,2015-10-16,0.839,0.841,0.896,0.822,0.883,2418396,2067879,0.044,5.2443,0.8551,28.9344,0.8383,0.8383,
502058.SH,广发中证医疗B,2015-10-19,0.883,0.873,0.92,0.842,0.865,1820150,1582485,-0.018,-2.0385,0.8694,21.646,0.8188,0.8188,
502058.SH,广发中证医疗B,2015-10-20,0.865,0.845,0.903,0.845,0.88,996400,869846,0.015,1.7341,0.873,12.165,0.868,0.868,
502058.SH,广发中证医疗B,2015-10-21,0.88,0.88,0.968,0.866,0.916,2298600,2119901,0.036,4.0909,0.9223,28.2006,0.7886,0.7886,
502058.SH,广发中证医疗B,2015-10-22,0.916,0.841,1.008,0.841,1.008,3188940,3104652,0.092,10.0437,0.9736,38.5478,0.9095,0.9095,
502058.SH,广发中证医疗B,2015-10-23,1.008,1.109,1.109,1.108,1.109,3467150,3845064,0.101,10.0198,1.109,28.9115,0.9403,0.9403,
502058.SH,广发中证医疗B,2015-10-26,1.109,1.05,1.2,0.998,0.998,26964250,27580454,-0.111,-10.009,1.0229,57.3287,0.932,0.932,
